City;StateProvinceID;CountryRegionCode;Name
Peterborough;14;GB;United Kingdom
Bracknell;14;GB;United Kingdom
Oak Bay;7;CA;Canada
Milsons Point;50;AU;Australia
Walla Walla;79;US;United States
Coronado;9;US;United States
Paris;161;FR;France
Paris;161;FR;France
Paris;161;FR;France
Paris;161;FR;France
Les Ulis;177;FR;France
Paris;161;FR;France
Courbevoie;178;FR;France
London;14;GB;United Kingdom
Yakima;79;US;United States
Tremblay-en-France;179;FR;France
Bremerton;79;US;United States
Cheltenham;14;GB;United Kingdom
Redmond;79;US;United States
Wokingham;14;GB;United Kingdom
Langley;7;CA;Canada
Palo Alto;9;US;United States
Bellingham;79;US;United States
N. Vancouver;7;CA;Canada
Coffs Harbour;50;AU;Australia
Melton;77;AU;Australia
San Diego;9;US;United States
Charlotte;42;US;United States
Langley;7;CA;Canada
El Cajon;9;US;United States
Geelong;77;AU;Australia
Fremont;9;US;United States
Sunbury;77;AU;Australia
Warrnambool;77;AU;Australia
Haney;7;CA;Canada
Puyallup;79;US;United States
Burnaby;7;CA;Canada
Haney;7;CA;Canada
Cliffside;7;CA;Canada
Colma;9;US;United States
Darlinghurst;50;AU;Australia
W. Linn;58;US;United States
Berkshire;14;GB;United Kingdom
Vancouver;7;CA;Canada
Hawthorne;64;AU;Australia
Lakewood;9;US;United States
Coffs Harbour;50;AU;Australia
Oxford;14;GB;United Kingdom
Lakewood;9;US;United States
Warrnambool;77;AU;Australia
Cranbourne;77;AU;Australia
Shawnee;7;CA;Canada
London;14;GB;United Kingdom
Salem;58;US;United States
Townsville;64;AU;Australia
San Carlos;9;US;United States
Imperial Beach;9;US;United States
Newcastle;50;AU;Australia
Bellflower;9;US;United States
Concord;9;US;United States
Beaverton;58;US;United States
Melbourne;77;AU;Australia
Oak Bay;7;CA;Canada
Warrington;14;GB;United Kingdom
East Brisbane;64;AU;Australia
Imperial Beach;9;US;United States
High Wycombe;14;GB;United Kingdom
W. Linn;58;US;United States
National City;9;US;United States
Hobart;71;AU;Australia
Tacoma;79;US;United States
Beverly Hills;9;US;United States
Glendale;9;US;United States
Chula Vista;9;US;United States
Bellflower;9;US;United States
Portland;58;US;United States
Paris;161;FR;France
Paris;161;FR;France
Port Orchard;79;US;United States
St. Leonards;50;AU;Australia
Edmonds;79;US;United States
San Gabriel;9;US;United States
Townsville;64;AU;Australia
Watford;14;GB;United Kingdom
Beverly Hills;9;US;United States
Cambridge;14;GB;United Kingdom
Mill Valley;9;US;United States
Burien;79;US;United States
Lynnwood;79;US;United States
St. Leonards;50;AU;Australia
Warrington;14;GB;United Kingdom
Hervey Bay;64;AU;Australia
London;14;GB;United Kingdom
Boulogne-sur-Mer;148;FR;France
Caloundra;64;AU;Australia
Newcastle;50;AU;Australia
Bellingham;79;US;United States
Coffs Harbour;50;AU;Australia
Tacoma;79;US;United States
Issaquah;79;US;United States
Lavender Bay;50;AU;Australia
Grossmont;9;US;United States
Lavender Bay;50;AU;Australia
Oregon City;58;US;United States
Caloundra;64;AU;Australia
Newport Beach;9;US;United States
North Sydney;50;AU;Australia
Bellflower;9;US;United States
Cranbourne;77;AU;Australia
Shawnee;7;CA;Canada
Beverly Hills;9;US;United States
Haney;7;CA;Canada
Leeds;14;GB;United Kingdom
London;14;GB;United Kingdom
National City;9;US;United States
Salem;58;US;United States
Bellingham;79;US;United States
Brisbane;64;AU;Australia
Woodburn;58;US;United States
Versailles;164;FR;France
Sunbury;77;AU;Australia
Malabar;50;AU;Australia
Warrington;14;GB;United Kingdom
Santa Monica;9;US;United States
Concord;9;US;United States
York;14;GB;United Kingdom
Hervey Bay;64;AU;Australia
Richmond;9;US;United States
Springwood;50;AU;Australia
La Jolla;9;US;United States
Concord;9;US;United States
Everett;79;US;United States
Saint-Denis;179;FR;France
Paris;161;FR;France
Bellevue;79;US;United States
Oxford;14;GB;United Kingdom
Tacoma;79;US;United States
Glendale;9;US;United States
Burbank;9;US;United States
Metz;143;FR;France
Chula Vista;9;US;United States
Gold Coast;64;AU;Australia
Berkeley;9;US;United States
Hervey Bay;64;AU;Australia
Burbank;9;US;United States
Metchosin;7;CA;Canada
Paris;161;FR;France
Lakewood;9;US;United States
Lincoln Acres;9;US;United States
St. Louis;37;US;United States
Burlingame;9;US;United States
Port Hammond;7;CA;Canada
Port Orchard;79;US;United States
Bremerton;79;US;United States
Shawnee;7;CA;Canada
East Brisbane;64;AU;Australia
Long Beach;9;US;United States
Cliffside;7;CA;Canada
Saint Germain en Laye;164;FR;France
Bury;14;GB;United Kingdom
Seaford;77;AU;Australia
Beverly Hills;9;US;United States
Gold Coast;64;AU;Australia
Sunbury;77;AU;Australia
Paris;161;FR;France
Long Beach;9;US;United States
Townsville;64;AU;Australia
Kirkland;79;US;United States
Beaverton;58;US;United States
Warrington;14;GB;United Kingdom
Marysville;79;US;United States
Lynnwood;79;US;United States
Silverwater;50;AU;Australia
Fremont;9;US;United States
Gold Coast;64;AU;Australia
Saint Ouen;166;FR;France
Hobart;71;AU;Australia
Kirkby;14;GB;United Kingdom
Warrington;14;GB;United Kingdom
Beverly Hills;9;US;United States
Runcorn;14;GB;United Kingdom
Saint-Denis;179;FR;France
Les Ulis;177;FR;France
Lieusaint;163;FR;France
Verrieres Le Buisson;177;FR;France
Paris;161;FR;France
Beaverton;58;US;United States
Grossmont;9;US;United States
Billericay;14;GB;United Kingdom
Leeds;14;GB;United Kingdom
Saint Germain en Laye;164;FR;France
Burien;79;US;United States
Leeds;14;GB;United Kingdom
Victoria;7;CA;Canada
Beaverton;58;US;United States
Lynnwood;79;US;United States
London;14;GB;United Kingdom
Santa Cruz;9;US;United States
London;14;GB;United Kingdom
Metchosin;7;CA;Canada
Bellevue;79;US;United States
Cheltenham;14;GB;United Kingdom
Walla Walla;79;US;United States
Lake Oswego;58;US;United States
Oakland;9;US;United States
Edmonds;79;US;United States
Bremerton;79;US;United States
Cloverdale;66;AU;Australia
Burbank;55;US;United States
North Ryde;50;AU;Australia
Tremblay-en-France;179;FR;France
N. Vancouver;7;CA;Canada
North Ryde;50;AU;Australia
Glendale;9;US;United States
St. Leonards;50;AU;Australia
Bellevue;79;US;United States
Matraville;50;AU;Australia
Redmond;79;US;United States
London;14;GB;United Kingdom
Imperial Beach;9;US;United States
Milsons Point;50;AU;Australia
London;14;GB;United Kingdom
Vancouver;7;CA;Canada
High Wycombe;14;GB;United Kingdom
Novato;9;US;United States
Metz;143;FR;France
Colma;9;US;United States
San Francisco;9;US;United States
Lemon Grove;9;US;United States
Port Macquarie;50;AU;Australia
Langford;7;CA;Canada
Malabar;50;AU;Australia
Shawnee;7;CA;Canada
Corvallis;58;US;United States
Redmond;79;US;United States
Downey;9;US;United States
London;14;GB;United Kingdom
Port Orchard;79;US;United States
Barstow;9;US;United States
Santa Monica;9;US;United States
Burien;79;US;United States
Concord;9;US;United States
Coffs Harbour;50;AU;Australia
Hervey Bay;64;AU;Australia
Walla Walla;79;US;United States
Yakima;79;US;United States
Caloundra;64;AU;Australia
Burlingame;9;US;United States
Milton Keynes;14;GB;United Kingdom
Coffs Harbour;50;AU;Australia
Redmond;79;US;United States
Lane Cove;50;AU;Australia
Melbourne;77;AU;Australia
Woodland Hills;9;US;United States
Yakima;79;US;United States
Lavender Bay;50;AU;Australia
Sooke;7;CA;Canada
Springwood;50;AU;Australia
Geelong;77;AU;Australia
Shawnee;7;CA;Canada
Bobigny;179;FR;France
Les Ulis;177;FR;France
Burbank;9;US;United States
Downey;9;US;United States
El Cajon;9;US;United States
Gold Coast;64;AU;Australia
Geelong;77;AU;Australia
Kirkland;79;US;United States
La Jolla;9;US;United States
South Melbourne;77;AU;Australia
Burlingame;9;US;United States
Oxford;14;GB;United Kingdom
Oak Bay;7;CA;Canada
Bremerton;79;US;United States
Woodland Hills;9;US;United States
Matraville;50;AU;Australia
Monroe;79;US;United States
Ballard;79;US;United States
Newcastle;50;AU;Australia
Kirkland;79;US;United States
Newcastle upon Tyne;14;GB;United Kingdom
Cheltenham;14;GB;United Kingdom
Colma;9;US;United States
Milton Keynes;14;GB;United Kingdom
Malabar;50;AU;Australia
Burbank;9;US;United States
Lake Oswego;58;US;United States
Oxford;14;GB;United Kingdom
Gloucestershire;14;GB;United Kingdom
Oak Bay;7;CA;Canada
London;14;GB;United Kingdom
Port Hammond;7;CA;Canada
Berkeley;9;US;United States
Spokane;79;US;United States
Edmonds;79;US;United States
Milsons Point;50;AU;Australia
Silverwater;50;AU;Australia
Woodburn;58;US;United States
Santa Monica;9;US;United States
Geelong;77;AU;Australia
Lynnwood;79;US;United States
Fremont;9;US;United States
Versailles;164;FR;France
San Gabriel;9;US;United States
Burlingame;9;US;United States
Downey;9;US;United States
Rockhampton;64;AU;Australia
Cloverdale;66;AU;Australia
Metchosin;7;CA;Canada
Burien;79;US;United States
Victoria;7;CA;Canada
Long Beach;9;US;United States
Bellflower;9;US;United States
Marysville;79;US;United States
Beverly Hills;9;US;United States
Los Angeles;9;US;United States
Redwood City;9;US;United States
Rockhampton;64;AU;Australia
Gateshead;14;GB;United Kingdom
Oakland;9;US;United States
Redmond;79;US;United States
Milwaukie;58;US;United States
Coronado;9;US;United States
London;14;GB;United Kingdom
Warrnambool;77;AU;Australia
Beverly Hills;9;US;United States
Coffs Harbour;50;AU;Australia
Ballard;79;US;United States
Warrnambool;77;AU;Australia
Beverly Hills;9;US;United States
Everett;79;US;United States
Renton;79;US;United States
Berkeley;9;US;United States
Watford;14;GB;United Kingdom
Oregon City;58;US;United States
Lebanon;58;US;United States
Redwood City;9;US;United States
Bendigo;77;AU;Australia
Olympia;79;US;United States
Puyallup;79;US;United States
Royal Oak;7;CA;Canada
York;14;GB;United Kingdom
Seaford;77;AU;Australia
St. Leonards;50;AU;Australia
Warrnambool;77;AU;Australia
West Covina;9;US;United States
Melton;77;AU;Australia
Santa Cruz;9;US;United States
London;14;GB;United Kingdom
Mill Valley;9;US;United States
Milsons Point;50;AU;Australia
El Cajon;9;US;United States
Concord;9;US;United States
Paris;161;FR;France
Marysville;79;US;United States
Melbourne;77;AU;Australia
Lavender Bay;50;AU;Australia
Royal Oak;7;CA;Canada
Imperial Beach;9;US;United States
Springwood;50;AU;Australia
Spokane;79;US;United States
Wollongong;50;AU;Australia
Burlingame;9;US;United States
Everett;79;US;United States
Cliffside;7;CA;Canada
East Brisbane;64;AU;Australia
El Cajon;9;US;United States
Mill Valley;9;US;United States
Chula Vista;9;US;United States
Lincoln Acres;9;US;United States
Beverly Hills;9;US;United States
Lakewood;9;US;United States
Beverly Hills;9;US;United States
Oxon;14;GB;United Kingdom
Lake Oswego;58;US;United States
Clarkston;17;US;United States
Novato;9;US;United States
Everett;79;US;United States
Hobart;71;AU;Australia
Woodland Hills;9;US;United States
Seaford;77;AU;Australia
Spring Valley;9;US;United States
Burien;79;US;United States
Walla Walla;79;US;United States
Cliffside;7;CA;Canada
Goulburn;50;AU;Australia
Portland;58;US;United States
Sunbury;77;AU;Australia
Vancouver;7;CA;Canada
Hawthorne;64;AU;Australia
Beverly Hills;9;US;United States
Gold Coast;64;AU;Australia
Coronado;9;US;United States
Lynnwood;79;US;United States
Coffs Harbour;50;AU;Australia
Puyallup;79;US;United States
East Brisbane;64;AU;Australia
Oakland;9;US;United States
Suresnes;178;FR;France
Bobigny;179;FR;France
Paris;161;FR;France
Orly;180;FR;France
Cliffside;7;CA;Canada
Port Macquarie;50;AU;Australia
Dunkerque;145;FR;France
Roubaix;145;FR;France
Victoria;7;CA;Canada
Stoke-on-Trent;14;GB;United Kingdom
Lincoln Acres;9;US;United States
Lavender Bay;50;AU;Australia
Spring Valley;9;US;United States
Marysville;79;US;United States
York;14;GB;United Kingdom
Warrington;14;GB;United Kingdom
Port Orchard;79;US;United States
Novato;9;US;United States
Glendale;9;US;United States
Sydney;50;AU;Australia
Leeds;14;GB;United Kingdom
Vancouver;7;CA;Canada
Bremerton;79;US;United States
Brisbane;64;AU;Australia
W. Linn;58;US;United States
Bendigo;77;AU;Australia
Westminster;7;CA;Canada
London;14;GB;United Kingdom
Novato;9;US;United States
Gold Coast;64;AU;Australia
West Covina;9;US;United States
Los Angeles;9;US;United States
Woodburn;58;US;United States
Cloverdale;66;AU;Australia
Novato;9;US;United States
El Cajon;9;US;United States
Hawthorne;64;AU;Australia
Glendale;9;US;United States
Lavender Bay;50;AU;Australia
Berks;14;GB;United Kingdom
Lake Oswego;58;US;United States
Coffs Harbour;50;AU;Australia
Concord;9;US;United States
Palo Alto;9;US;United States
Vancouver;7;CA;Canada
Birmingham;14;GB;United Kingdom
Newport Beach;9;US;United States
Langford;7;CA;Canada
Oxford;14;GB;United Kingdom
Concord;9;US;United States
Colma;9;US;United States
Paris;161;FR;France
National City;9;US;United States
N. Vancouver;7;CA;Canada
Milwaukie;58;US;United States
Port Orchard;79;US;United States
Bellflower;9;US;United States
Walla Walla;79;US;United States
Hervey Bay;64;AU;Australia
Westminster;7;CA;Canada
Victoria;7;CA;Canada
Münster;70;DE;Germany
N. Vancouver;7;CA;Canada
Lynnwood;79;US;United States
Townsville;64;AU;Australia
Beverly Hills;9;US;United States
Leeds;14;GB;United Kingdom
Monroe;79;US;United States
Sunbury;77;AU;Australia
Warrnambool;77;AU;Australia
Daly City;9;US;United States
East Brisbane;64;AU;Australia
Langford;7;CA;Canada
Malabar;50;AU;Australia
Hervey Bay;64;AU;Australia
Stoke-on-Trent;14;GB;United Kingdom
Newcastle;50;AU;Australia
Westminster;7;CA;Canada
Puyallup;79;US;United States
Concord;9;US;United States
Issaquah;79;US;United States
London;14;GB;United Kingdom
Burlingame;9;US;United States
National City;9;US;United States
Bellflower;9;US;United States
Fremont;9;US;United States
Port Hammond;7;CA;Canada
Colma;9;US;United States
Geelong;77;AU;Australia
Lavender Bay;50;AU;Australia
York;14;GB;United Kingdom
Ballard;79;US;United States
Caloundra;64;AU;Australia
London;14;GB;United Kingdom
Berkeley;9;US;United States
Salem;58;US;United States
Gateshead;14;GB;United Kingdom
South Melbourne;77;AU;Australia
Cambridge;14;GB;United Kingdom
Newton;7;CA;Canada
Chula Vista;9;US;United States
Issaquah;79;US;United States
Colma;9;US;United States
Rockhampton;64;AU;Australia
Gloucestershire;14;GB;United Kingdom
Lincoln Acres;9;US;United States
Renton;79;US;United States
Paris;161;FR;France
Paris;161;FR;France
Burlingame;9;US;United States
Chula Vista;9;US;United States
Beverly Hills;9;US;United States
East Brisbane;64;AU;Australia
Beaverton;58;US;United States
La Jolla;9;US;United States
Vancouver;7;CA;Canada
Lincoln Acres;9;US;United States
Concord;9;US;United States
Oakland;9;US;United States
Lebanon;58;US;United States
Orly;180;FR;France
Daly City;9;US;United States
Paris;161;FR;France
Saint-Denis;179;FR;France
Cambridge;14;GB;United Kingdom
Peterborough;14;GB;United Kingdom
Matraville;50;AU;Australia
Torrance;9;US;United States
Beaverton;58;US;United States
Walla Walla;79;US;United States
Milsons Point;50;AU;Australia
Puyallup;79;US;United States
Peterborough;14;GB;United Kingdom
San Carlos;9;US;United States
Warrnambool;77;AU;Australia
Santa Cruz;9;US;United States
London;14;GB;United Kingdom
Woodland Hills;9;US;United States
Sedro Woolley;79;US;United States
Leeds;14;GB;United Kingdom
Bellflower;9;US;United States
Haney;7;CA;Canada
Tacoma;79;US;United States
Beaverton;58;US;United States
Lemon Grove;9;US;United States
Portland;58;US;United States
Novato;9;US;United States
York;14;GB;United Kingdom
Newcastle;50;AU;Australia
Newton;7;CA;Canada
Lebanon;58;US;United States
Maidenhead;14;GB;United Kingdom
Bellingham;79;US;United States
Renton;79;US;United States
Gold Bar;79;US;United States
Long Beach;9;US;United States
Leeds;14;GB;United Kingdom
Walla Walla;79;US;United States
Ballard;79;US;United States
South Melbourne;77;AU;Australia
Paris;161;FR;France
Geelong;77;AU;Australia
Westminster;7;CA;Canada
La Jolla;9;US;United States
Beaverton;58;US;United States
Peterborough;14;GB;United Kingdom
Berks;14;GB;United Kingdom
Spokane;79;US;United States
Melton;77;AU;Australia
Sedro Woolley;79;US;United States
Berks;14;GB;United Kingdom
Oakland;9;US;United States
York;14;GB;United Kingdom
Rockhampton;64;AU;Australia
Chula Vista;9;US;United States
Gold Coast;64;AU;Australia
Dunkerque;145;FR;France
Paris La Defense;178;FR;France
Saint Germain en Laye;164;FR;France
Tremblay-en-France;179;FR;France
Paris;161;FR;France
Bobigny;179;FR;France
Paris;161;FR;France
Paris;161;FR;France
Saint Germain en Laye;164;FR;France
Chatou;164;FR;France
Paris;161;FR;France
Carnation;79;US;United States
Woodland Hills;9;US;United States
Saint-Denis;179;FR;France
Orly;180;FR;France
Milwaukee;80;US;United States
Lake Oswego;58;US;United States
Wollongong;50;AU;Australia
Puyallup;79;US;United States
Port Macquarie;50;AU;Australia
Sooke;7;CA;Canada
Coffs Harbour;50;AU;Australia
San Diego;9;US;United States
Colombes;178;FR;France
Puyallup;79;US;United States
Rhodes;50;AU;Australia
Spring Valley;9;US;United States
Westminster;7;CA;Canada
Ballard;79;US;United States
Hobart;71;AU;Australia
Melbourne;77;AU;Australia
Redwood City;9;US;United States
El Cajon;9;US;United States
Oxon;14;GB;United Kingdom
Bendigo;77;AU;Australia
Warrington;14;GB;United Kingdom
Darlinghurst;50;AU;Australia
Yakima;79;US;United States
Burlingame;9;US;United States
Corvallis;58;US;United States
Chula Vista;9;US;United States
Colma;9;US;United States
Seaford;77;AU;Australia
Rockhampton;64;AU;Australia
Torrance;9;US;United States
Gloucestershire;14;GB;United Kingdom
San Diego;9;US;United States
Bellevue;79;US;United States
Milsons Point;50;AU;Australia
York;14;GB;United Kingdom
Melbourne;77;AU;Australia
Olympia;79;US;United States
London;14;GB;United Kingdom
San Carlos;9;US;United States
San Diego;9;US;United States
Corvallis;58;US;United States
Darlinghurst;50;AU;Australia
